investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001419,2024-04-09,119095,,11758,Delhi,New Delhi,T30,26-35,Male,7.1,Net Banking,Verified
INV001130,2024-04-09,120507,,530580,Rajasthan,Jaipur,T30,18-25,Female,3.2,Mandate,Verified
INV003942,2024-04-09,118636,,455509,Haryana,Faridabad,B30,26-35,Female,23.3,UPI,Verified
INV003436,2024-04-09,119093,,172265,Maharashtra,Mumbai,T30,36-45,Female,54.4,Net Banking,Verified
INV003045,2024-04-09,119552,,11942,Telangana,Hyderabad,T30,26-35,Male,12.2,Cheque,Pending
INV001407,2024-04-09,120507,,354130,Rajasthan,Udaipur,B30,26-35,Female,22.2,Cheque,Verified
INV003095,2024-04-09,125497,,94609,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,UPI,Verified
INV001986,2024-04-09,119094,,128856,Madhya Pradesh,Indore,T30,36-45,Female,17.4,Net Banking,Pending
INV002217,2024-04-09,149322,,2937,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,UPI,Verified
INV001587,2024-04-09,120507,,345603,Punjab,Chandigarh,T30,26-35,Male,22.3,UPI,Verified
INV003619,2024-04-09,119093,,8163,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified
INV002903,2024-04-09,119095,,107449,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Cheque,Verified
INV003294,2024-04-09,125497,,8453,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
INV002271,2024-04-09,118633,,2946,Tamil Nadu,Chennai,T30,46-55,Female,75.9,Net Banking,Verified
INV002361,2024-04-09,120507,,14094,Gujarat,Surat,T30,36-45,Male,59.3,UPI,Verified
INV001343,2024-04-09,120506,,175204,Gujarat,Surat,T30,18-25,Female,6.9,Net Banking,Pending
INV003744,2024-04-09,120843,,146826,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
INV003649,2024-04-09,101207,,43322,Haryana,Gurugram,T30,46-55,Female,79.9,UPI,Verified
INV001666,2024-04-09,149323,,355823,Madhya Pradesh,Bhopal,B30,36-45,Male,58.1,Mandate,Verified
INV003375,2024-04-09,148568,,9646,Telangana,Hyderabad,T30,56+,Female,62.2,Mandate,Verified
INV003321,2024-04-09,125497,,10817,Karnataka,Bangalore,T30,46-55,Male,22.5,Net Banking,Verified
INV003687,2024-05-09,119094,,228302,Tamil Nadu,Chennai,T30,36-45,Male,21.8,Mandate,Verified
INV000546,2024-05-09,118634,,2596,Karnataka,Mysore,B30,26-35,Male,9.5,Mandate,Verified
INV004874,2024-05-09,120506,,13144,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,Mandate,Verified
INV004873,2024-05-09,119120,,92137,Delhi,New Delhi,T30,26-35,Male,6.1,Net Banking,Verified
INV003819,2024-05-09,120841,,9376,Haryana,Gurugram,T30,26-35,Male,19.0,Net Banking,Verified
INV001468,2024-05-09,118633,,186979,Tamil Nadu,Chennai,T30,26-35,Female,19.4,Net Banking,Verified
INV002640,2024-05-09,148568,,17278,Haryana,Faridabad,B30,56+,Female,50.5,UPI,Verified
INV004079,2024-05-09,125497,,816,Karnataka,Bangalore,T30,36-45,Female,57.2,UPI,Verified
INV000929,2024-05-09,120843,,548789,West Bengal,Kolkata,T30,36-45,Female,27.7,Net Banking,Verified
INV002230,2024-05-09,102886,,5258,Delhi,Noida,T30,36-45,Male,21.7,Mandate,Verified
INV002786,2024-05-09,118634,,484,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Cheque,Verified
INV004345,2024-05-09,119095,,347173,West Bengal,Kolkata,T30,36-45,Female,33.3,Cheque,Verified
INV002142,2024-05-09,120504,,8443,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Net Banking,Verified
INV001836,2024-05-09,119552,,1113,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,Verified
INV003635,2024-05-09,125498,,2680,West Bengal,Kolkata,T30,56+,Female,55.1,UPI,Verified
INV004919,2024-05-09,120841,,130209,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified
INV000569,2024-05-09,118632,,239648,Madhya Pradesh,Indore,T30,26-35,Male,8.0,UPI,Verified
INV001485,2024-05-09,119095,,25476,Rajasthan,Jaipur,T30,56+,Female,24.4,Net Banking,Verified
INV001274,2024-05-09,118634,,242455,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
INV000704,2024-05-09,102886,,67870,Gujarat,Ahmedabad,T30,18-25,Male,4.5,UPI,Verified
INV001678,2024-05-09,119551,,8527,Delhi,New Delhi,T30,36-45,Female,38.8,Cheque,Verified
INV004542,2024-05-09,119093,,16873,Maharashtra,Pune,T30,36-45,Male,53.7,UPI,Verified
INV003200,2024-05-09,148567,,58572,Punjab,Chandigarh,T30,46-55,Male,61.2,UPI,Verified
INV003822,2024-05-09,118633,,13741,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified
INV001728,2024-05-09,118632,,14245,Karnataka,Bangalore,T30,26-35,Male,17.0,Cheque,Verified
INV003707,2024-05-09,148567,,23895,Telangana,Hyderabad,T30,36-45,Female,55.5,UPI,Verified
INV004276,2024-05-09,118634,,315570,Punjab,Amritsar,B30,26-35,Male,13.4,UPI,Verified
INV000320,2024-05-09,120503,,197546,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Cheque,Verified
INV000747,2024-05-09,125498,,4776,West Bengal,Kolkata,T30,36-45,Female,40.3,Cheque,Verified
INV001092,2024-05-09,102886,,100766,Haryana,Gurugram,T30,26-35,Male,14.9,UPI,Verified
INV000457,2024-05-09,101207,,265952,Haryana,Faridabad,B30,26-35,Female,22.3,Mandate,Verified
INV001897,2024-05-09,119120,,6682,Maharashtra,Mumbai,T30,26-35,Male,8.6,UPI,Verified
INV001820,2024-05-09,125498,,2036,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified
INV004995,2024-05-09,120503,,4558,West Bengal,Kolkata,T30,36-45,Male,53.0,Cheque,Verified
INV002218,2024-05-09,120842,,6672,Punjab,Amritsar,B30,36-45,Male,52.7,UPI,Verified
INV000744,2024-05-09,149323,,45331,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,Mandate,Verified
INV000286,2024-05-09,100025,,4376,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Cheque,Verified
INV002179,2024-05-09,101208,,6953,Haryana,Gurugram,T30,26-35,Female,12.0,Net Banking,Verified
INV000036,2024-05-09,119551,,8337,West Bengal,Kolkata,T30,36-45,Male,49.7,Net Banking,Verified
INV000357,2024-05-09,119093,,25890,Rajasthan,Udaipur,B30,26-35,Male,24.5,Mandate,Verified
INV004279,2024-05-09,101206,,10870,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Mandate,Verified
INV003329,2024-05-09,120843,,89158,Madhya Pradesh,Indore,T30,56+,Male,25.2,Mandate,Verified
INV003979,2024-05-09,120843,,8973,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Mandate,Verified
INV002166,2024-05-09,120505,,5340,Haryana,Gurugram,T30,36-45,Male,33.3,Cheque,Verified
INV002329,2024-05-09,120504,,41439,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV001929,2024-05-09,100025,,538,Rajasthan,Jaipur,T30,56+,Male,60.1,Cheque,Verified
INV000850,2024-05-09,120507,,383295,Maharashtra,Pune,T30,36-45,Male,23.7,Mandate,Verified
INV001031,2024-05-09,118634,,242944,Delhi,New Delhi,T30,36-45,Female,23.0,UPI,Verified
INV001406,2024-05-09,120505,,43823,Telangana,Hyderabad,T30,46-55,Male,86.0,Mandate,Verified
INV001592,2024-05-09,148568,,171054,Telangana,Hyderabad,T30,18-25,Male,4.3,Mandate,Verified
INV003661,2024-06-09,102885,,2188,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified
INV002670,2024-06-09,118636,,2945,Uttar Pradesh,Agra,B30,36-45,Male,48.7,UPI,Verified
INV000532,2024-06-09,125498,,904,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Net Banking,Verified
INV002633,2024-06-09,101206,,120164,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,Verified
INV001217,2024-06-09,118632,,112445,Rajasthan,Jaipur,T30,26-35,Male,21.5,Cheque,Verified
INV003169,2024-06-09,149322,,499,Telangana,Hyderabad,T30,26-35,Female,11.2,Mandate,Verified
INV001454,2024-06-09,149322,,12674,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified
INV001370,2024-06-09,149323,,10607,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Net Banking,Verified
INV003134,2024-06-09,125498,,143289,Telangana,Hyderabad,T30,36-45,Female,41.3,Cheque,Verified
INV003305,2024-06-09,118634,,22280,Telangana,Hyderabad,T30,46-55,Male,41.0,UPI,Verified
INV003310,2024-06-09,120844,,1733,Telangana,Hyderabad,T30,26-35,Male,8.0,Mandate,Verified
INV003724,2024-06-09,101208,,315439,Punjab,Amritsar,B30,56+,Male,52.5,Mandate,Verified
INV003121,2024-06-09,120843,,3496,Telangana,Hyderabad,T30,36-45,Male,13.7,Net Banking,Verified
INV000778,2024-06-09,148568,,143869,Haryana,Faridabad,B30,26-35,Male,16.9,UPI,Verified
INV002237,2024-06-09,119094,,9215,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Net Banking,Verified
INV002850,2024-06-09,102885,,397953,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Mandate,Verified
INV001651,2024-06-09,100016,,24169,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Cheque,Verified
INV000724,2024-06-09,120844,,11345,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Cheque,Verified
INV003187,2024-06-09,149324,,978,Haryana,Faridabad,B30,26-35,Female,21.5,UPI,Verified
INV003491,2024-06-09,119092,,3073,Delhi,Noida,T30,46-55,Male,92.5,Cheque,Verified
INV004769,2024-06-09,149323,,2530,Punjab,Amritsar,B30,46-55,Female,25.3,Mandate,Verified
INV003234,2024-06-09,119120,,2769,Telangana,Hyderabad,T30,26-35,Male,13.5,Cheque,Verified
INV003233,2024-06-09,102885,,6545,Karnataka,Bangalore,T30,56+,Male,16.8,Net Banking,Verified
INV004190,2024-06-09,120842,,310816,Gujarat,Surat,T30,46-55,Male,38.9,UPI,Verified
INV002526,2024-06-09,118632,,6326,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Cheque,Verified
INV000715,2024-06-09,120506,,958,Uttar Pradesh,Agra,B30,26-35,Male,24.2,UPI,Verified
INV003459,2024-06-09,101206,,233391,Karnataka,Mysore,B30,26-35,Female,23.5,UPI,Verified
INV003797,2024-06-09,118636,,304643,Madhya Pradesh,Indore,T30,26-35,Male,6.6,UPI,Verified
INV004207,2024-06-09,118632,,182628,Gujarat,Ahmedabad,T30,56+,Female,53.3,Cheque,Verified
INV003412,2024-06-09,149324,,173063,Rajasthan,Jaipur,T30,18-25,Male,7.8,Cheque,Verified
INV000222,2024-06-09,120505,,3138,Maharashtra,Mumbai,T30,36-45,Male,46.7,UPI,Verified
INV002660,2024-06-09,120842,,1935,Uttar Pradesh,Lucknow,T30,36-45,Male,28.2,Mandate,Verified
INV003406,2024-06-09,149324,,172962,Madhya Pradesh,Bhopal,B30,26-35,Male,21.2,UPI,Verified
INV001244,2024-06-09,100016,,10987,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Mandate,Pending
INV002249,2024-06-09,125498,,2167,Karnataka,Bangalore,T30,36-45,Male,19.6,Net Banking,Verified
INV000203,2024-06-09,120841,,22930,Maharashtra,Nashik,B30,26-35,Male,16.0,Mandate,Verified
INV001235,2024-06-09,148569,,2946,Haryana,Faridabad,B30,26-35,Male,19.3,UPI,Verified
INV000909,2024-06-09,119092,,1061,Haryana,Gurugram,T30,46-55,Female,92.6,Mandate,Verified
INV001227,2024-06-09,120507,,1068,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Cheque,Verified
INV000496,2024-06-09,148567,,415,Maharashtra,Mumbai,T30,36-45,Male,14.3,Net Banking,Verified
INV001219,2024-06-09,149322,,21037,West Bengal,Kolkata,T30,26-35,Male,18.4,Mandate,Verified
INV003379,2024-06-09,118635,,163666,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified
INV005000,2024-06-09,119552,,376134,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Mandate,Verified
INV003669,2024-06-09,101207,,8625,West Bengal,Kolkata,T30,18-25,Female,7.8,Net Banking,Verified
INV002146,2024-06-09,100025,,178276,Telangana,Hyderabad,T30,26-35,Male,19.0,Mandate,Verified
INV001558,2024-06-09,119599,,2531,West Bengal,Kolkata,T30,56+,Female,23.8,UPI,Verified
INV004495,2024-06-09,149323,,900,Punjab,Amritsar,B30,36-45,Female,24.4,UPI,Verified
INV000039,2024-06-09,125497,,106846,Madhya Pradesh,Bhopal,B30,26-35,Male,6.5,Net Banking,Verified
INV002999,2024-06-09,119120,,1661,Madhya Pradesh,Bhopal,B30,36-45,Male,16.8,UPI,Verified
INV002131,2024-06-09,102887,,360051,Madhya Pradesh,Bhopal,B30,46-55,Male,75.1,Mandate,Verified
INV001160,2024-06-09,125498,,480,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Verified
INV004955,2024-06-09,120507,,2895,Madhya Pradesh,Bhopal,B30,46-55,Male,63.3,Net Banking,Verified
INV003058,2024-06-09,102887,,243411,Karnataka,Mysore,B30,36-45,Male,46.2,Cheque,Verified
INV002496,2024-06-09,149323,,2838,Karnataka,Mysore,B30,36-45,Male,40.5,Net Banking,Verified
INV003539,2024-06-09,101208,,14467,Rajasthan,Udaipur,B30,56+,Female,54.9,UPI,Verified
INV002595,2024-06-09,148568,,403296,Tamil Nadu,Coimbatore,B30,36-45,Male,27.8,UPI,Verified
INV003924,2024-06-09,100033,,48922,Telangana,Hyderabad,T30,26-35,Male,20.1,UPI,Verified
INV002177,2024-06-09,102885,,403202,Haryana,Gurugram,T30,26-35,Male,13.2,Mandate,Verified
INV004421,2024-06-09,119092,,2847,Punjab,Amritsar,B30,26-35,Male,20.5,Mandate,Verified
INV002627,2024-06-09,149323,,486,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Verified
INV000069,2024-06-09,120843,,52274,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified
INV003082,2024-06-09,125497,,1606,Telangana,Hyderabad,T30,26-35,Male,18.7,Net Banking,Verified
INV004079,2024-06-09,118636,,430603,Karnataka,Bangalore,T30,36-45,Female,57.2,Net Banking,Verified
INV001516,2024-06-09,125497,,531976,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,UPI,Verified
INV001016,2024-06-09,149324,,11677,Delhi,Gurugram,T30,36-45,Male,19.2,Cheque,Verified
INV004973,2024-06-09,120844,,354080,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified
INV000657,2024-07-09,119095,,248944,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,Mandate,Verified
INV003205,2024-07-09,100033,,2910,Punjab,Chandigarh,T30,26-35,Female,16.1,Mandate,Verified
INV002570,2024-07-09,101206,,974,Punjab,Chandigarh,T30,36-45,Male,55.3,UPI,Verified
INV003244,2024-07-09,119093,,2842,Telangana,Hyderabad,T30,26-35,Female,21.1,Mandate,Verified
INV002829,2024-07-09,102887,,204426,West Bengal,Kolkata,T30,26-35,Male,6.1,UPI,Verified
INV001924,2024-07-09,148568,,11476,Karnataka,Bangalore,T30,18-25,Male,4.9,UPI,Verified
INV003845,2024-07-09,119093,,8700,Gujarat,Surat,T30,26-35,Female,10.1,Net Banking,Verified
INV003685,2024-07-09,102886,,922,Gujarat,Ahmedabad,T30,26-35,Male,10.4,Mandate,Verified
INV000496,2024-07-09,119120,,4200,Maharashtra,Mumbai,T30,36-45,Male,14.3,Mandate,Verified
INV000199,2024-07-09,120844,,181835,Telangana,Hyderabad,T30,36-45,Female,15.7,Mandate,Verified
INV001564,2024-07-09,120841,,364906,Haryana,Faridabad,B30,46-55,Male,43.2,UPI,Verified
INV000198,2024-07-09,101206,,462,Punjab,Chandigarh,T30,46-55,Male,21.5,Mandate,Verified
INV001744,2024-07-09,102887,,195569,Karnataka,Mysore,B30,26-35,Male,15.9,Cheque,Verified
INV003811,2024-07-09,119095,,8725,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified
INV001743,2024-07-09,119092,,270953,Telangana,Hyderabad,T30,26-35,Male,23.5,UPI,Verified
INV002602,2024-07-09,120505,,3338,Gujarat,Surat,T30,56+,Female,45.7,Cheque,Verified
INV003235,2024-07-09,102887,,222815,Haryana,Faridabad,B30,56+,Male,19.0,Mandate,Verified
INV002758,2024-07-09,120506,,18249,Delhi,Gurugram,T30,26-35,Male,7.3,Mandate,Pending
INV004990,2024-07-09,148568,,399812,Maharashtra,Nashik,B30,26-35,Female,9.5,Mandate,Verified
INV000572,2024-07-09,119094,,13067,Gujarat,Surat,T30,36-45,Female,28.9,Cheque,Verified
INV001522,2024-07-09,149323,,8277,Tamil Nadu,Chennai,T30,36-45,Female,59.4,Cheque,Verified
INV000486,2024-07-09,148568,,398672,Madhya Pradesh,Indore,T30,26-35,Female,12.6,UPI,Verified
INV002934,2024-07-09,148567,,28152,Delhi,Noida,T30,36-45,Male,25.8,UPI,Verified
INV001592,2024-07-09,148567,,17777,Telangana,Hyderabad,T30,18-25,Male,4.3,Mandate,Verified
INV000749,2024-07-09,101207,,548015,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,UPI,Verified
INV001379,2024-07-09,119092,,459014,Punjab,Amritsar,B30,56+,Female,74.3,Net Banking,Verified
INV001694,2024-07-09,149324,,353463,Punjab,Amritsar,B30,46-55,Female,36.8,Cheque,Verified
INV003936,2024-07-09,118633,,5323,Punjab,Chandigarh,T30,36-45,Male,19.8,Cheque,Verified
INV000227,2024-07-09,118632,,2151,Haryana,Gurugram,T30,36-45,Male,29.1,Net Banking,Verified
INV004391,2024-07-09,119092,,12260,Maharashtra,Mumbai,T30,26-35,Female,23.3,Mandate,Pending
INV001117,2024-07-09,100033,,26098,Punjab,Amritsar,B30,18-25,Male,3.9,Mandate,Verified
INV000116,2024-07-09,120843,,207823,West Bengal,Kolkata,T30,18-25,Male,3.2,Net Banking,Verified
INV001588,2024-07-09,101206,,376022,Karnataka,Bangalore,T30,56+,Male,75.2,UPI,Verified
INV002542,2024-07-09,118635,,63633,Telangana,Hyderabad,T30,26-35,Female,15.9,Mandate,Verified
INV003982,2024-07-09,119551,,5149,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Cheque,Verified
INV004911,2024-07-09,119551,,5622,West Bengal,Kolkata,T30,26-35,Female,9.4,Net Banking,Pending
INV004196,2024-07-09,118636,,168828,West Bengal,Kolkata,T30,46-55,Male,44.4,Cheque,Verified
INV003328,2024-07-09,149324,,2804,Karnataka,Mysore,B30,26-35,Female,14.2,UPI,Verified
INV000527,2024-07-09,149324,,16556,Telangana,Hyderabad,T30,26-35,Male,12.1,Mandate,Verified
INV000390,2024-07-09,101208,,219760,Karnataka,Bangalore,T30,26-35,Male,24.9,Cheque,Verified
INV002772,2024-07-09,118633,,2992,Haryana,Faridabad,B30,26-35,Male,14.7,UPI,Verified
INV003124,2024-07-09,119598,,12359,West Bengal,Kolkata,T30,36-45,Male,28.8,Mandate,Verified
INV004868,2024-07-09,120506,,195886,Karnataka,Bangalore,T30,36-45,Male,49.4,Net Banking,Verified
INV001068,2024-07-09,120506,,591,West Bengal,Kolkata,T30,26-35,Male,6.1,UPI,Verified
INV002996,2024-07-09,119095,,28424,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Net Banking,Verified
INV002445,2024-07-09,125498,,2697,Punjab,Chandigarh,T30,26-35,Male,9.5,Mandate,Verified
INV000822,2024-07-09,102887,,461,Punjab,Amritsar,B30,26-35,Male,9.2,Net Banking,Verified
INV001469,2024-07-09,102887,,174914,Karnataka,Bangalore,T30,56+,Male,74.7,UPI,Verified
INV004349,2024-07-09,101207,,277325,Haryana,Gurugram,T30,26-35,Female,9.3,Mandate,Verified
INV000109,2024-07-09,118635,,11627,Karnataka,Bangalore,T30,26-35,Female,15.0,UPI,Verified
INV002632,2024-07-09,120507,,7808,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Mandate,Verified
INV004644,2024-07-09,125497,,23719,Maharashtra,Nashik,B30,36-45,Male,21.7,Cheque,Verified
INV001837,2024-07-09,120843,,952,Uttar Pradesh,Agra,B30,18-25,Male,5.5,UPI,Verified
INV003966,2024-07-09,119599,,180062,Uttar Pradesh,Agra,B30,46-55,Male,79.6,Mandate,Verified
INV002304,2024-07-09,119094,,4190,Karnataka,Mysore,B30,46-55,Male,57.7,Mandate,Verified
INV001357,2024-07-09,148569,,432938,Gujarat,Ahmedabad,T30,36-45,Female,58.4,Net Banking,Verified
INV003857,2024-07-09,100025,,437529,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Cheque,Verified
INV004855,2024-07-09,119551,,2320,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Net Banking,Pending
INV003957,2024-07-09,118632,,529735,Delhi,Noida,T30,36-45,Male,30.9,Net Banking,Verified
INV003861,2024-07-09,119599,,128960,Punjab,Chandigarh,T30,26-35,Female,13.8,Net Banking,Verified
INV000768,2024-07-09,149322,,2025,Delhi,Noida,T30,56+,Male,12.2,Cheque,Verified
INV000731,2024-07-09,120504,,21486,Rajasthan,Jaipur,T30,18-25,Male,7.1,Net Banking,Verified
INV001103,2024-07-09,148568,,2635,Karnataka,Mysore,B30,26-35,Female,6.4,Cheque,Verified
INV001547,2024-07-09,149322,,158344,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Mandate,Verified
INV002531,2024-07-09,149323,,167376,Rajasthan,Udaipur,B30,36-45,Female,50.4,UPI,Verified
INV001655,2024-07-09,149322,,15736,Delhi,New Delhi,T30,26-35,Male,8.0,Net Banking,Verified
INV000309,2024-07-09,119599,,577,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,Verified
INV004770,2024-08-09,125497,,8198,Gujarat,Surat,T30,18-25,Female,5.2,UPI,Verified
INV004200,2024-08-09,100025,,314653,Rajasthan,Udaipur,B30,36-45,Male,35.9,Mandate,Verified
INV004947,2024-08-09,149322,,3586,Telangana,Hyderabad,T30,26-35,Female,19.7,Mandate,Verified
INV001746,2024-08-09,119599,,1917,Rajasthan,Udaipur,B30,26-35,Male,11.2,Cheque,Verified
INV000643,2024-08-09,149324,,138811,Haryana,Faridabad,B30,26-35,Female,23.5,Mandate,Verified
INV000596,2024-08-09,149322,,15759,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified
INV004946,2024-08-09,101208,,3293,Gujarat,Surat,T30,26-35,Female,19.5,Net Banking,Verified
INV002365,2024-08-09,148569,,5798,Gujarat,Ahmedabad,T30,46-55,Male,76.9,UPI,Verified
INV002450,2024-08-09,101207,,337453,West Bengal,Kolkata,T30,36-45,Female,14.5,Cheque,Verified
INV000844,2024-08-09,119599,,1148,Gujarat,Surat,T30,26-35,Male,6.5,UPI,Pending
INV004223,2024-08-09,100016,,428421,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Pending
INV000419,2024-08-09,102886,,160284,Haryana,Gurugram,T30,56+,Female,27.6,UPI,Verified
INV003793,2024-08-09,120506,,9094,Delhi,New Delhi,T30,46-55,Male,94.3,Net Banking,Verified
INV000047,2024-08-09,149322,,455324,Haryana,Faridabad,B30,36-45,Male,23.6,Net Banking,Verified
INV004948,2024-08-09,125497,,2583,Madhya Pradesh,Indore,T30,56+,Male,54.1,Net Banking,Verified
INV000595,2024-08-09,120504,,498046,Gujarat,Surat,T30,18-25,Male,7.6,Mandate,Verified
INV000429,2024-08-09,101208,,2413,Gujarat,Surat,T30,36-45,Female,41.7,UPI,Verified
INV001042,2024-08-09,148568,,190593,Karnataka,Mysore,B30,26-35,Male,13.5,Mandate,Verified
INV000741,2024-08-09,120844,,10737,Rajasthan,Udaipur,B30,26-35,Male,17.4,UPI,Verified
INV004210,2024-08-09,118636,,24160,Madhya Pradesh,Bhopal,B30,56+,Male,23.9,Net Banking,Verified
INV004459,2024-08-09,120506,,5604,Maharashtra,Pune,T30,26-35,Female,9.2,Mandate,Verified
INV004753,2024-08-09,119599,,196339,Karnataka,Mysore,B30,36-45,Female,18.4,UPI,Verified
INV003563,2024-08-09,120506,,3036,Haryana,Gurugram,T30,46-55,Male,41.8,Mandate,Verified
INV001312,2024-08-09,100016,,267620,Delhi,Noida,T30,26-35,Male,6.9,Net Banking,Verified
INV001567,2024-08-09,100033,,15431,West Bengal,Kolkata,T30,36-45,Male,12.2,Mandate,Verified
INV000413,2024-08-09,119599,,50726,Haryana,Gurugram,T30,36-45,Female,49.8,Mandate,Verified
INV004849,2024-08-09,102886,,26360,Maharashtra,Pune,T30,46-55,Female,21.9,UPI,Verified
INV003735,2024-08-09,119094,,11300,Gujarat,Ahmedabad,T30,36-45,Female,13.9,UPI,Verified
INV004120,2024-08-09,125497,,1761,Telangana,Hyderabad,T30,18-25,Male,7.2,UPI,Verified
INV000935,2024-08-09,119092,,2823,Telangana,Hyderabad,T30,36-45,Male,14.6,Mandate,Verified
INV002052,2024-08-09,120843,,422,Uttar Pradesh,Lucknow,T30,36-45,Male,50.8,Mandate,Verified
INV000697,2024-08-09,100016,,407537,Gujarat,Ahmedabad,T30,36-45,Male,41.4,Net Banking,Pending
INV000696,2024-08-09,119599,,1617,Madhya Pradesh,Indore,T30,26-35,Male,10.7,Net Banking,Verified
INV004116,2024-08-09,102886,,1198,Gujarat,Ahmedabad,T30,36-45,Male,59.4,Mandate,Verified
INV003898,2024-08-09,120841,,416910,Madhya Pradesh,Indore,T30,26-35,Male,6.2,UPI,Verified
INV004496,2024-08-09,119092,,395778,Madhya Pradesh,Indore,T30,18-25,Female,6.3,Net Banking,Verified
INV000949,2024-08-09,120506,,21278,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Mandate,Verified
INV003129,2024-08-09,148567,,239505,Haryana,Gurugram,T30,36-45,Female,33.4,Net Banking,Verified
INV002231,2024-08-09,120503,,464260,Karnataka,Mysore,B30,26-35,Male,10.1,UPI,Verified
INV000529,2024-08-09,102885,,284495,Maharashtra,Mumbai,T30,18-25,Male,4.7,Mandate,Verified
